mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_min_child_weight,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.114389228821,0.00333037376404,-910736581.242,-532442480.389,1,1,"{'max_depth': 1, 'min_child_weight': 1}",74,-669944044.804,-543910592.33,-1195391728.5,-523828269.797,-906290043.05,-510838714.021,-889833123.367,-567245551.01,-892223966.489,-516389274.79,0.00215216024653,5.42456708e-05,167217846.908,20694946.5888
0.114020013809,0.00331196784973,-922167089.764,-536444823.604,1,2,"{'max_depth': 1, 'min_child_weight': 2}",75,-669944044.804,-543910592.33,-1053472254.42,-542145792.912,-906290043.05,-510838714.021,-889833123.367,-567245551.01,-1091295983.18,-518083467.745,0.00131848087423,2.59193345571e-05,148835250.702,20148130.4315
0.114052152634,0.00330500602722,-910475807.497,-568321894.015,1,3,"{'max_depth': 1, 'min_child_weight': 3}",73,-738717871.817,-575998121.118,-1070828970.93,-557031899.783,-976687597.81,-567724556.759,-635744823.158,-612795180.726,-1130399773.77,-528059711.691,0.0010154453971,1.28475540844e-05,191541949.121,27516038.2341
0.116286420822,0.00330858230591,-937430590.085,-585982891.183,1,4,"{'max_depth': 1, 'min_child_weight': 4}",76,-735973338.566,-593750195.308,-1076893841.91,-576298898.162,-1033225653.6,-590836276.706,-646309097.193,-632871836.443,-1194751019.17,-536157249.297,0.0020628742765,2.36356399986e-05,209846250.306,31173173.9227
0.114215421677,0.0033082485199,-1000890714.95,-608279949.622,1,5,"{'max_depth': 1, 'min_child_weight': 5}",77,-716853509.446,-615640317.212,-1299225544.69,-603165905.768,-1104481676.77,-612425270.855,-639656936.789,-661411117.283,-1244235907.06,-548757136.993,0.00103444105532,3.08994157793e-05,272073011.204,35953854.714
0.114621591568,0.00330562591553,-1040992682.55,-628111093.939,1,6,"{'max_depth': 1, 'min_child_weight': 6}",81,-728062696.363,-632569465.891,-1353940958.55,-623437068.703,-1144460162.78,-616225437.285,-658635002.131,-694106317.52,-1319864592.94,-574217180.298,0.00265715589598,2.83232441517e-05,293439689.663,38582161.3948
0.114216089249,0.00332612991333,-1036459266.11,-640436302.005,1,7,"{'max_depth': 1, 'min_child_weight': 7}",80,-723967587.354,-656579786.715,-1334837963.62,-630091406.755,-1137795317.37,-621434405.655,-691779421.459,-713160645.629,-1293916040.76,-580915265.271,0.00149646735312,9.83533713101e-06,276419274.952,43727073.9717
0.113789558411,0.00330972671509,-1028576987.02,-662504346.204,1,8,"{'max_depth': 1, 'min_child_weight': 8}",79,-694236232.52,-711826914.743,-1280770910.72,-629852128.785,-1199067603.58,-648165479.242,-688495998.99,-742541231.914,-1280314189.29,-580135976.334,0.00104765311363,2.9132760225e-05,276940160.696,58129059.1779
0.113883829117,0.00330839157104,-1007768353.35,-666609661.67,1,9,"{'max_depth': 1, 'min_child_weight': 9}",78,-664319824.778,-725753501.378,-1226277310.82,-635785166.622,-1145805444.42,-650853652.006,-699665989.463,-739674423.102,-1302773197.25,-580981565.24,0.000678891142987,2.9214439419e-05,270818101.072,58935601.0782
0.175974416733,0.00334739685059,-803106388.696,-258249071.362,2,1,"{'max_depth': 2, 'min_child_weight': 1}",59,-607779323.581,-263499774.37,-1273320362.94,-254810984.152,-751056448.305,-245474527.311,-701760325.013,-273232806.329,-681615483.639,-254227264.647,0.00101824452994,1.35835833867e-05,239580510.423,9415588.60912
0.177340602875,0.00337381362915,-764894511.062,-259170185.882,2,2,"{'max_depth': 2, 'min_child_weight': 2}",28,-571631797.009,-261713245.214,-998087652.233,-263070748.99,-752301183.149,-244106471.371,-663668827.71,-273880275.194,-838783095.211,-253080188.643,0.0017821256451,2.81464821057e-05,146693061.511,10020696.9033
0.175620794296,0.00335578918457,-774472644.825,-271019318.135,2,3,"{'max_depth': 2, 'min_child_weight': 3}",38,-602825721.878,-267558412.857,-1113716171.39,-274527423.884,-746279484.169,-256819694.516,-470157309.302,-289635008.753,-939384537.382,-266556050.665,0.00202312921054,1.26225920211e-05,230281326.435,10884655.9515
0.175883769989,0.00334663391113,-802536263.679,-281919004.797,2,4,"{'max_depth': 2, 'min_child_weight': 4}",58,-637874140.278,-285639450.717,-1131609839.6,-279394184.942,-777568810.613,-264548698.684,-439437918.147,-300444177.043,-1026190609.76,-279568512.598,0.00133793312207,3.05676050225e-05,252146021.984,11581457.4896
