mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_features,param_min_impurity_split,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
6.99633817673,1.09783658981,0.84324546099,0.936964167834,sqrt,1e-10,1,10,500,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 10, 'n_estimators': 500, 'min_samples_leaf': 1}",87,0.880539866638,0.934167314608,0.838141532729,0.938093691229,0.819745866891,0.935040803054,0.872420428755,0.937785162275,0.80526860829,0.939733868003,0.827743102217,0.299835027387,0.0291944572861,0.00205634695744
0.602355289459,0.0836450099945,0.832071258395,0.94156007132,sqrt,1e-10,2,2,50,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 2, 'n_estimators': 50, 'min_samples_leaf': 2}",118,0.875294181775,0.943250910416,0.826672992072,0.942201363764,0.814186312156,0.936017879715,0.865104770607,0.943551342663,0.778967605516,0.942778860044,0.316586739725,0.0465226615585,0.0350043905768,0.00280844042678
2.31900000572,0.27672700882,0.836739680524,0.941546174719,sqrt,1e-10,2,2,100,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 2, 'n_estimators': 100, 'min_samples_leaf': 2}",110,0.878465656145,0.940900173132,0.826223417237,0.944274765124,0.819578811991,0.941220599656,0.871302073122,0.93763419433,0.788020824428,0.943701141355,0.0280900690785,0.00736020601979,0.0338015843593,0.00236287936764
2.72313981056,0.26034078598,0.840248292055,0.943011937763,sqrt,1e-10,2,2,300,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 2, 'n_estimators': 300, 'min_samples_leaf': 2}",104,0.879896819059,0.94207331943,0.837313569946,0.942864045567,0.819460162067,0.942557500835,0.87348618158,0.942958029264,0.790958128295,0.944606793716,0.573766850495,0.0161562278448,0.0333011847413,0.00085508608167
7.50362620354,1.14090256691,0.842380261637,0.94341143202,sqrt,1e-10,2,2,500,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 2, 'n_estimators': 500, 'min_samples_leaf': 2}",91,0.879962885739,0.942088092784,0.839597253771,0.944477621824,0.820726004616,0.942020617321,0.878717224462,0.943522346759,0.792777940919,0.94494848141,0.992870863719,0.589344061525,0.0336658623968,0.00119976463231
1.01181778908,0.13673825264,0.838448951411,0.936103031019,sqrt,1e-10,2,5,50,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 5, 'n_estimators': 50, 'min_samples_leaf': 2}",108,0.869762498654,0.933865941609,0.831416573145,0.937211080642,0.820637793736,0.934806940645,0.87446003989,0.934262654147,0.79588412346,0.940368538055,0.101874822096,0.00290099958514,0.0298436001354,0.00242873343777
2.19610624313,0.259008550644,0.842227885911,0.938916458691,sqrt,1e-10,2,5,100,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 5, 'n_estimators': 100, 'min_samples_leaf': 2}",94,0.884033526821,0.937052107782,0.831175773617,0.939355469066,0.82655166497,0.936055020218,0.872758784254,0.941385572349,0.796513633242,0.940734124039,0.255257962711,0.0950558410067,0.032052755807,0.00206188235004
2.54189124107,0.306476163864,0.839810705634,0.93839850877,sqrt,1e-10,2,5,300,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 5, 'n_estimators': 300, 'min_samples_leaf': 2}",105,0.879837648899,0.937680484078,0.8378851592,0.940165312062,0.819541324943,0.937288619467,0.876043282094,0.936656199784,0.785614728909,0.940201928459,0.461244438042,0.0955453370584,0.0353938220465,0.00149378517691
8.05942807198,0.644239664078,0.841150848628,0.939138263639,sqrt,1e-10,2,5,500,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 5, 'n_estimators': 500, 'min_samples_leaf': 2}",101,0.879794401357,0.939044564206,0.837079176234,0.939880574857,0.820589355547,0.937976990191,0.879341449668,0.937859450334,0.788830646954,0.940929738607,0.887563116305,0.399880381847,0.0350010313548,0.00116216243085
1.06451821327,0.136850404739,0.835202589706,0.914863168515,sqrt,1e-10,2,10,50,"{'max_features': 'sqrt', 'min_impurity_split': 1e-10, 'min_samples_split': 10, 'n_estimators': 50, 'min_samples_leaf': 2}",113,0.87152504421,0.913929374579,0.832279296048,0.9195391237,0.814947685547,0.913790884846,0.861763343104,0.90977966181,0.795382410102,0.917276797641,0.021865459458,0.00355458782475,0.0283840463241,0.00333328565373
